product_name,date,region,brand,category,sales_quantity,price,original_price,discount_percentage,stock_level,customer_rating,review_count,delivery_days,seller,is_weekend,is_holiday,day_of_week,month,quarter,sales_quantity_lag_1,price_lag_1,sales_quantity_lag_3,price_lag_3,sales_quantity_lag_7,price_lag_7,sales_quantity_rolling_mean_3,price_rolling_mean_3,sales_quantity_rolling_mean_7,price_rolling_mean_7,price_target,sales_target
Платье Zara с принтом,2025-03-13,Ростов-на-Дону,Zara,Одежда,10,3939.0,5470.0,28.0,293.0,4.4,325.0,2.0,РАО «Коновалов Павлова»,False,False,3,3,1,14.0,4680.0,10.0,5285.0,31.0,4467.5,13.333333333333334,4556.333333333333,11.714285714285714,4374.0,2700.0,139.0
Платье Zara с принтом,2025-03-13,Самара,Zara,Одежда,10,4090.0,4450.0,8.0,202.0,4.1,303.0,7.0,"ОАО «Кудрявцев, Веселова и Рогова»",False,False,3,3,1,10.0,3939.0,16.0,5050.0,8.0,3105.0,11.333333333333334,4236.333333333333,12.0,4514.714285714285,5510.0,143.0
Платье Zara с принтом,2025-03-13,Санкт-Петербург,Zara,Одежда,17,2479.0,4760.0,48.0,99.0,4.4,608.0,3.0,ЗАО «Лобанова»,False,False,3,3,1,10.0,4090.0,14.0,4680.0,7.0,4419.0,12.333333333333334,3502.6666666666665,13.428571428571429,4237.571428571428,5000.0,134.0
Платье Zara с принтом,2025-03-14,Казань,Zara,Одежда,15,4080.0,4639.0,12.0,451.0,4.2,607.0,3.0,"ОАО «Мельникова, Жукова и Ковалев»",False,False,4,3,1,17.0,2479.0,10.0,3939.0,17.0,4140.0,14.0,3549.6666666666665,13.142857142857142,4229.0,5269.0,127.0
Платье Zara с принтом,2025-03-14,Москва,Zara,Одежда,30,4260.0,4260.0,0.0,355.0,4.5,253.0,2.0,ЗАО «Фокин-Крылов»,False,False,4,3,1,15.0,4080.0,10.0,4090.0,10.0,5285.0,20.666666666666668,3606.3333333333335,16.0,4082.5714285714284,4855.0,107.0
Платье Zara с принтом,2025-03-14,Санкт-Петербург,Zara,Одежда,12,5810.0,5810.0,0.0,46.0,4.3,623.0,5.0,ИП «Колесников-Ларионов»,False,False,4,3,1,30.0,4260.0,17.0,2479.0,16.0,5050.0,19.0,4716.666666666667,15.428571428571429,4191.142857142857,5690.0,101.0
Платье Zara с принтом,2025-03-15,Москва,Zara,Одежда,22,4910.0,5340.0,8.0,261.0,4.6,631.0,3.0,Тихонов Инк,True,False,5,3,1,12.0,5810.0,15.0,4080.0,14.0,4680.0,21.333333333333332,4993.333333333333,16.571428571428573,4224.0,4730.0,89.0
Платье Zara с принтом,2025-03-15,Санкт-Петербург,Zara,Одежда,33,2700.0,5010.0,46.0,70.0,4.5,442.0,3.0,Системный оператор Единой энергетической системы,True,False,5,3,1,22.0,4910.0,30.0,4260.0,10.0,3939.0,22.333333333333332,4473.333333333333,19.857142857142858,4047.0,4350.0,65.0
Платье Zara с принтом,2025-03-18,Нижний Новгород,Zara,Одежда,14,5510.0,5510.0,0.0,339.0,4.3,453.0,3.0,АО «Орехова-Тарасов»,False,False,1,3,1,33.0,2700.0,12.0,5810.0,10.0,4090.0,23.0,4373.333333333333,20.428571428571427,4249.857142857143,5412.5,92.0
Платье Zara с принтом,2025-03-19,Самара,Zara,Одежда,8,5000.0,5000.0,0.0,299.0,4.4,286.0,5.0,РАО «Григорьев Власова»,False,False,2,3,1,14.0,5510.0,22.0,4910.0,17.0,2479.0,18.333333333333332,4403.333333333333,19.142857142857142,4610.0,5055.0,102.0
Платье Zara с принтом,2025-03-19,Челябинск,Zara,Одежда,8,5269.0,5269.0,0.0,496.0,4.5,315.0,5.0,ЗАО «Потапова Силин»,False,False,2,3,1,8.0,5000.0,33.0,2700.0,15.0,4080.0,10.0,5259.666666666667,18.142857142857142,4779.857142857143,5762.5,124.0
Пылесос Dyson V15 Detect Absolute,2025-03-01,Новосибирск,Dyson,Бытовая техника,28,63455.0,63455.0,0.0,30.0,5.0,376.0,2.0,"ИП «Петухов, Гуляева и Терентьев»",True,False,5,3,1,,,,,,,,,,,61887.5,183.0
Пылесос Dyson V15 Detect Absolute,2025-03-01,Санкт-Петербург,Dyson,Бытовая техника,32,53940.0,53940.0,0.0,137.0,4.7,318.0,3.0,"ОАО «Игнатов, Осипов и Фадеев»",True,False,5,3,1,28.0,63455.0,,,,,,,,,66895.0,165.0
Пылесос Dyson V15 Detect Absolute,2025-03-02,Москва,Dyson,Бытовая техника,36,60385.0,60385.0,0.0,163.0,4.7,263.0,2.0,РАО «Назарова Прохорова»,True,False,6,3,1,32.0,53940.0,,,,,32.0,59260.0,,,63790.0,143.0
Пылесос Dyson V15 Detect Absolute,2025-03-02,Новосибирск,Dyson,Бытовая техника,47,60734.5,60734.5,0.0,331.0,5.0,414.0,3.0,Дементьева и партнеры,True,False,6,3,1,36.0,60385.0,28.0,63455.0,,,38.333333333333336,58353.166666666664,,,56985.0,104.0
Пылесос Dyson V15 Detect Absolute,2025-03-02,Самара,Dyson,Бытовая техника,13,33590.0,60000.0,44.0,344.0,4.8,515.0,2.0,Смирнова Инк,True,False,6,3,1,47.0,60734.5,32.0,53940.0,,,32.0,51569.833333333336,,,59039.0,114.0
Пылесос Dyson V15 Detect Absolute,2025-03-02,Челябинск,Dyson,Бытовая техника,10,66720.0,66720.0,0.0,445.0,4.9,647.0,3.0,ИП «Пономарев Фадеева»,True,False,6,3,1,13.0,33590.0,36.0,60385.0,,,23.333333333333332,53681.5,,,63989.0,113.0
Пылесос Dyson V15 Detect Absolute,2025-03-03,Казань,Dyson,Бытовая техника,6,57179.0,57179.0,0.0,268.0,4.6,418.0,1.0,"АО «Орлов, Никонова и Капустина»",False,False,0,3,1,10.0,66720.0,47.0,60734.5,,,9.666666666666666,52496.333333333336,24.571428571428573,56571.92857142857,67850.0,120.0
Пылесос Dyson V15 Detect Absolute,2025-03-03,Москва,Dyson,Бытовая техника,39,61887.5,61887.5,0.0,234.0,4.6,453.5,5.0,РАО «Самойлова-Якушев»,False,False,0,3,1,6.0,57179.0,13.0,33590.0,28.0,63455.0,18.333333333333332,61928.833333333336,26.142857142857142,56348.0,60260.0,110.0
Пылесос Dyson V15 Detect Absolute,2025-03-03,Нижний Новгород,Dyson,Бытовая техника,14,66895.0,66895.0,0.0,274.0,5.0,488.0,5.0,"АО «Калинин, Ефимов и Турова»",False,False,0,3,1,39.0,61887.5,10.0,66720.0,32.0,53940.0,19.666666666666668,61987.166666666664,23.571428571428573,58198.71428571428,60189.0,108.0
Пылесос Dyson V15 Detect Absolute,2025-03-04,Уфа,Dyson,Бытовая техника,14,63790.0,63790.0,0.0,341.0,4.7,272.0,2.0,Павлов Групп,False,False,1,3,1,14.0,66895.0,6.0,57179.0,36.0,60385.0,22.333333333333332,64190.833333333336,20.428571428571427,58685.142857142855,61610.0,119.0
Пылесос Dyson V15 Detect Absolute,2025-03-05,Екатеринбург,Dyson,Бытовая техника,8,56985.0,56985.0,0.0,59.0,4.7,626.0,2.0,"ЗАО «Николаев, Матвеев и Кабанов»",False,False,2,3,1,14.0,63790.0,39.0,61887.5,47.0,60734.5,12.0,62556.666666666664,14.857142857142858,58149.5,52855.0,125.0
Пылесос Dyson V15 Detect Absolute,2025-03-05,Санкт-Петербург,Dyson,Бытовая техника,23,59039.0,59039.0,0.0,459.0,4.6,318.0,2.0,РАО «Рожкова Молчанов»,False,False,2,3,1,8.0,56985.0,14.0,66895.0,13.0,33590.0,15.0,59938.0,16.285714285714285,61785.07142857143,54860.0,184.0
Пылесос Dyson V15 Detect Absolute,2025-03-05,Челябинск,Dyson,Бытовая техника,9,63989.0,63989.0,0.0,385.0,4.9,653.0,2.0,ЗАО «Киселева Мясников»,False,False,2,3,1,23.0,59039.0,14.0,63790.0,10.0,66720.0,13.333333333333334,60004.333333333336,16.142857142857142,61394.92857142857,67850.0,197.0
Пылесос Dyson V15 Detect Absolute,2025-03-06,Екатеринбург,Dyson,Бытовая техника,13,67850.0,67850.0,0.0,470.0,5.0,607.0,1.0,"ИП «Федотов, Агафонова и Воробьева»",False,False,3,3,1,9.0,63989.0,8.0,56985.0,6.0,57179.0,15.0,63626.0,17.142857142857142,62919.357142857145,58045.0,194.0
Пылесос Dyson V15 Detect Absolute,2025-03-06,Москва,Dyson,Бытовая техника,29,60260.0,60260.0,0.0,100.0,4.6,544.0,7.0,ОАО «Беспалов-Якушева»,False,False,3,3,1,13.0,67850.0,23.0,59039.0,39.0,61887.5,17.0,64033.0,15.714285714285714,62686.857142857145,58960.0,180.0
Пылесос Dyson V15 Detect Absolute,2025-03-06,Новосибирск,Dyson,Бытовая техника,12,60189.0,60189.0,0.0,173.0,4.6,245.0,3.0,Воронова Лимитед,False,False,3,3,1,29.0,60260.0,9.0,63989.0,14.0,66895.0,18.0,62766.333333333336,15.428571428571429,61728.857142857145,59450.0,180.0
Пылесос Dyson V15 Detect Absolute,2025-03-07,Санкт-Петербург,Dyson,Бытовая техника,25,61610.0,61610.0,0.0,505.0,4.7,363.0,2.0,Журавлева Инк,False,False,4,3,1,12.0,60189.0,13.0,67850.0,14.0,63790.0,22.0,60686.333333333336,17.0,61417.42857142857,57782.0,174.0
Пылесос Dyson V15 Detect Absolute,2025-03-07,Уфа,Dyson,Бытовая техника,14,52855.0,64459.0,18.0,428.0,5.0,686.0,2.0,Зиновьев и партнеры,False,False,4,3,1,25.0,61610.0,29.0,60260.0,8.0,56985.0,17.0,58218.0,17.857142857142858,60827.42857142857,62099.0,188.0
Пылесос Dyson V15 Detect Absolute,2025-03-08,Санкт-Петербург,Dyson,Бытовая техника,82,54860.0,54860.0,0.0,255.0,4.8,346.0,7.0,ООО «Чернова Сорокина»,True,True,5,3,1,14.0,52855.0,12.0,60189.0,23.0,59039.0,40.333333333333336,56441.666666666664,26.285714285714285,60230.42857142857,59340.0,120.0
Пылесос Dyson V15 Detect Absolute,2025-03-09,Самара,Dyson,Бытовая техника,22,67850.0,67850.0,0.0,144.0,5.0,546.0,5.0,"РАО «Герасимов, Королев и Рябов»",True,False,6,3,1,82.0,54860.0,25.0,61610.0,9.0,63989.0,39.333333333333336,58521.666666666664,28.142857142857142,60782.0,65985.0,108.0
Пылесос Dyson V15 Detect Absolute,2025-03-11,Ростов-на-Дону,Dyson,Бытовая техника,10,58045.0,58045.0,0.0,244.0,4.6,665.0,5.0,РАО «Кузьмина»,False,False,1,3,1,22.0,67850.0,14.0,52855.0,13.0,67850.0,38.0,60251.666666666664,27.714285714285715,59381.28571428572,56680.0,106.0
Пылесос Dyson V15 Detect Absolute,2025-03-11,Санкт-Петербург,Dyson,Бытовая техника,15,58960.0,58960.0,0.0,268.0,5.0,372.0,5.0,САП СНГ (SAP),False,False,1,3,1,10.0,58045.0,82.0,54860.0,29.0,60260.0,15.666666666666666,61618.333333333336,25.714285714285715,59195.57142857143,41180.0,103.0
Пылесос Dyson V15 Detect Absolute,2025-03-12,Новосибирск,Dyson,Бытовая техника,12,59450.0,59450.0,0.0,364.0,4.9,369.0,7.0,ООО «Маслова-Никифоров»,False,False,2,3,1,15.0,58960.0,22.0,67850.0,12.0,60189.0,12.333333333333334,58818.333333333336,25.714285714285715,59090.0,58370.0,119.0
Пылесос Dyson V15 Detect Absolute,2025-03-12,Ростов-на-Дону,Dyson,Бытовая техника,19,57782.0,57782.0,0.0,388.0,5.0,410.0,5.0,"ЗАО «Сидоров, Суворов и Шилов»",False,False,2,3,1,12.0,59450.0,10.0,58045.0,25.0,61610.0,15.333333333333334,58730.666666666664,24.857142857142858,58543.142857142855,54370.0,117.0
Пылесос Dyson V15 Detect Absolute,2025-03-12,Санкт-Петербург,Dyson,Бытовая техника,28,62099.0,62099.0,0.0,263.0,4.7,448.0,7.0,Гусев Инк,False,False,2,3,1,19.0,57782.0,15.0,58960.0,14.0,52855.0,19.666666666666668,59777.0,26.857142857142858,59863.71428571428,61585.0,103.0
Пылесос Dyson V15 Detect Absolute,2025-03-13,Москва,Dyson,Бытовая техника,14,59340.0,59340.0,0.0,447.0,4.6,258.0,2.0,Ман Трак Энд Бас Рус (Volkswagen),False,False,3,3,1,28.0,62099.0,12.0,59450.0,82.0,54860.0,20.333333333333332,59740.333333333336,17.142857142857142,60503.71428571428,60145.0,102.0
Пылесос Dyson V15 Detect Absolute,2025-03-13,Уфа,Dyson,Бытовая техника,10,65985.0,65985.0,0.0,479.0,5.0,532.0,3.0,НПО «Авдеева-Шашкова»,False,False,3,3,1,14.0,59340.0,19.0,57782.0,22.0,67850.0,17.333333333333332,62474.666666666664,15.428571428571429,60237.28571428572,63549.0,114.0
Пылесос Dyson V15 Detect Absolute,2025-03-13,Челябинск,Dyson,Бытовая техника,8,56680.0,56680.0,0.0,254.0,4.8,566.0,2.0,ЗАО «Зуев-Корнилов»,False,False,3,3,1,10.0,65985.0,28.0,62099.0,10.0,58045.0,10.666666666666666,60668.333333333336,15.142857142857142,60042.28571428572,61190.0,129.0
Пылесос Dyson V15 Detect Absolute,2025-03-14,Казань,Dyson,Бытовая техника,12,41180.0,56420.0,27.0,308.0,4.9,522.0,2.0,ЗАО «Орехова-Калинин»,False,False,4,3,1,8.0,56680.0,14.0,59340.0,15.0,58960.0,10.0,54615.0,14.714285714285714,57502.28571428572,61782.5,143.0
Пылесос Dyson V15 Detect Absolute,2025-03-14,Москва,Dyson,Бытовая техника,28,58370.0,58370.0,0.0,260.0,4.9,667.0,2.0,"АО «Ефимов, Михайлова и Никитина»",False,False,4,3,1,12.0,41180.0,10.0,65985.0,12.0,59450.0,16.0,52076.666666666664,17.0,57348.0,63555.0,235.0
Пылесос Dyson V15 Detect Absolute,2025-03-14,Новосибирск,Dyson,Бытовая техника,17,54370.0,54370.0,0.0,278.0,4.6,272.0,5.0,Восточный экспресс банк,False,False,4,3,1,28.0,58370.0,8.0,56680.0,19.0,57782.0,19.0,51306.666666666664,16.714285714285715,56860.57142857143,62780.0,250.0
Пылесос Dyson V15 Detect Absolute,2025-03-14,Самара,Dyson,Бытовая техника,14,61585.0,61585.0,0.0,149.0,4.6,354.0,7.0,ЗАО «Константинов»,False,False,4,3,1,17.0,54370.0,12.0,41180.0,28.0,62099.0,19.666666666666668,58108.333333333336,14.714285714285714,56787.142857142855,62625.0,251.0
Пылесос Dyson V15 Detect Absolute,2025-03-14,Уфа,Dyson,Бытовая техника,13,60145.0,60145.0,0.0,510.0,4.6,485.0,3.0,Газпром,False,False,4,3,1,14.0,61585.0,28.0,58370.0,14.0,59340.0,14.666666666666666,58700.0,14.571428571428571,56902.142857142855,63745.0,258.0
Пылесос Dyson V15 Detect Absolute,2025-03-15,Казань,Dyson,Бытовая техника,22,63549.0,63549.0,0.0,53.0,5.0,403.0,2.0,Мазда Соллерс Мануфэкчуринг Рус,True,False,5,3,1,13.0,60145.0,17.0,54370.0,10.0,65985.0,16.333333333333332,61759.666666666664,16.285714285714285,56554.142857142855,58324.5,262.0
Пылесос Dyson V15 Detect Absolute,2025-03-15,Санкт-Петербург,Dyson,Бытовая техника,23,61190.0,61190.0,0.0,507.0,5.0,573.0,3.0,ОАО «Фомичев Григорьев»,True,False,5,3,1,22.0,63549.0,14.0,61585.0,8.0,56680.0,19.333333333333332,61628.0,18.428571428571427,57198.42857142857,61755.0,252.0
Пылесос Dyson V15 Detect Absolute,2025-03-16,Новосибирск,Dyson,Бытовая техника,26,61782.5,61782.5,0.0,405.0,4.95,488.0,3.0,Ершов Инк,True,False,6,3,1,23.0,61190.0,13.0,60145.0,12.0,41180.0,23.666666666666668,62173.833333333336,20.428571428571427,60141.642857142855,57569.0,243.0
Пылесос Dyson V15 Detect Absolute,2025-03-16,Санкт-Петербург,Dyson,Бытовая техника,120,63555.0,63555.0,0.0,277.3333333333333,4.833333333333333,404.3333333333333,1.3333333333333333,Неофарм,True,False,6,3,1,26.0,61782.5,22.0,63549.0,28.0,58370.0,56.333333333333336,62175.833333333336,33.57142857142857,60882.357142857145,58765.0,131.0
Пылесос Dyson V15 Detect Absolute,2025-03-17,Москва,Dyson,Бытовая техника,32,62780.0,62780.0,0.0,168.0,4.8,408.0,2.0,Журавлева Лтд,False,False,0,3,1,120.0,63555.0,23.0,61190.0,17.0,54370.0,59.333333333333336,62705.833333333336,35.714285714285715,62083.78571428572,65500.0,112.0
Пылесос Dyson V15 Detect Absolute,2025-03-17,Новосибирск,Dyson,Бытовая техника,15,62625.0,62625.0,0.0,370.0,4.7,400.0,3.0,"ЗАО «Ефимов, Логинова и Пономарева»",False,False,0,3,1,32.0,62780.0,26.0,61782.5,14.0,61585.0,55.666666666666664,62986.666666666664,35.857142857142854,62232.357142857145,53035.0,109.0
Пылесос Dyson V15 Detect Absolute,2025-03-17,Санкт-Петербург,Dyson,Бытовая техника,20,63745.0,63745.0,0.0,244.0,5.0,727.0,3.0,ЗАО «Попова Лапин»,False,False,0,3,1,15.0,62625.0,120.0,63555.0,13.0,60145.0,22.333333333333332,63050.0,36.857142857142854,62746.642857142855,60054.5,113.0
Пылесос Dyson V15 Detect Absolute,2025-03-18,Екатеринбург,Dyson,Бытовая техника,26,58324.5,58324.5,0.0,223.5,5.0,670.5,1.5,"НПО «Белов, Аксенов и Попова»",False,False,1,3,1,20.0,63745.0,32.0,62780.0,22.0,63549.0,20.333333333333332,61564.833333333336,37.42857142857143,62000.28571428572,53740.0,98.0
Пылесос Dyson V15 Detect Absolute,2025-03-19,Екатеринбург,Dyson,Бытовая техника,13,61755.0,61755.0,0.0,388.0,4.9,719.0,5.0,АО «Ершова»,False,False,2,3,1,26.0,58324.5,15.0,62625.0,23.0,61190.0,19.666666666666668,61274.833333333336,36.0,62081.0,66369.0,99.0
Пылесос Dyson V15 Detect Absolute,2025-03-19,Москва,Dyson,Бытовая техника,17,57569.0,57569.0,0.0,51.0,5.0,659.0,3.0,ВымпелКом,False,False,2,3,1,13.0,61755.0,20.0,63745.0,26.0,61782.5,18.666666666666668,59216.166666666664,34.714285714285715,61479.07142857143,58525.0,89.0
Пылесос Dyson V15 Detect Absolute,2025-03-19,Нижний Новгород,Dyson,Бытовая техника,8,58765.0,58765.0,0.0,368.0,4.7,722.0,2.0,ЗАО «Хохлова-Дроздова»,False,False,2,3,1,17.0,57569.0,26.0,58324.5,120.0,63555.0,12.666666666666666,59363.0,18.714285714285715,60794.78571428572,66315.0,89.0
Пылесос Dyson V15 Detect Absolute,2025-03-19,Новосибирск,Dyson,Бытовая техника,13,65500.0,65500.0,0.0,430.0,4.9,659.0,2.0,Соловьева Инк,False,False,2,3,1,8.0,58765.0,13.0,61755.0,32.0,62780.0,12.666666666666666,60611.333333333336,16.0,61183.357142857145,52385.0,93.0
Пылесос Dyson V15 Detect Absolute,2025-03-19,Санкт-Петербург,Dyson,Бытовая техника,12,53035.0,53035.0,0.0,501.0,4.8,638.0,2.0,Галкин Лимитед,False,False,2,3,1,13.0,65500.0,17.0,57569.0,15.0,62625.0,11.0,59100.0,15.571428571428571,59813.357142857145,59389.0,89.0
Пылесос Samsung Jet 90 Complete,2025-03-01,Москва,Samsung,Бытовая техника,51,44160.0,44160.0,0.0,245.0,5.0,597.0,3.0,Назаров Групп,True,False,5,3,1,,,,,,,,,,,24485.0,158.0
Пылесос Samsung Jet 90 Complete,2025-03-01,Нижний Новгород,Samsung,Бытовая техника,24,34375.0,34375.0,0.0,58.0,4.5,404.0,2.0,Глория Джинс,True,False,5,3,1,51.0,44160.0,,,,,,,,,39139.0,139.0
Пылесос Samsung Jet 90 Complete,2025-03-01,Ростов-на-Дону,Samsung,Бытовая техника,10,40405.0,40405.0,0.0,505.0,4.6,607.0,5.0,Саткинский чугуноплавильный завод,True,False,5,3,1,24.0,34375.0,,,,,28.333333333333332,39646.666666666664,,,44165.0,138.0
Пылесос Samsung Jet 90 Complete,2025-03-01,Санкт-Петербург,Samsung,Бытовая техника,38,38120.0,38120.0,0.0,206.0,4.7,675.0,2.0,ЗАО «Матвеева»,True,False,5,3,1,10.0,40405.0,51.0,44160.0,,,24.0,37633.333333333336,,,32915.0,113.0
Пылесос Samsung Jet 90 Complete,2025-03-01,Уфа,Samsung,Бытовая техника,13,40630.0,40630.0,0.0,105.0,4.5,297.0,3.0,Группа Рольф,True,False,5,3,1,38.0,38120.0,24.0,34375.0,,,20.333333333333332,39718.333333333336,,,41015.0,112.0
Пылесос Samsung Jet 90 Complete,2025-03-03,Ростов-на-Дону,Samsung,Бытовая техника,7,35875.0,35875.0,0.0,69.0,4.8,563.0,5.0,АО «Овчинников-Дроздова»,False,False,0,3,1,13.0,40630.0,10.0,40405.0,,,19.333333333333332,38208.333333333336,,,40179.0,119.0
Пылесос Samsung Jet 90 Complete,2025-03-03,Санкт-Петербург,Samsung,Бытовая техника,35,40747.5,40747.5,0.0,176.5,4.85,297.0,4.0,НПО «Харитонов»,False,False,0,3,1,7.0,35875.0,38.0,38120.0,,,18.333333333333332,39084.166666666664,25.428571428571427,39187.5,35790.0,97.0
Пылесос Samsung Jet 90 Complete,2025-03-05,Москва,Samsung,Бытовая техника,31,24485.0,43725.0,44.0,65.0,4.7,335.0,5.0,ООО «Рожкова»,False,False,2,3,1,35.0,40747.5,13.0,40630.0,51.0,44160.0,24.333333333333332,33702.5,22.571428571428573,36376.78571428572,39729.0,85.0
Пылесос Samsung Jet 90 Complete,2025-03-05,Самара,Samsung,Бытовая техника,5,39139.0,39139.0,0.0,321.0,4.5,567.0,7.0,РАО «Матвеева Щукин»,False,False,2,3,1,31.0,24485.0,7.0,35875.0,24.0,34375.0,23.666666666666668,34790.5,19.857142857142858,37057.357142857145,25550.0,101.0
Пылесос Samsung Jet 90 Complete,2025-03-05,Уфа,Samsung,Бытовая техника,9,44165.0,44165.0,0.0,108.0,4.8,258.0,3.0,ООО «Тихонова-Щукин»,False,False,2,3,1,5.0,39139.0,35.0,40747.5,10.0,40405.0,15.0,35929.666666666664,19.714285714285715,37594.5,39909.0,125.0
Пылесос Samsung Jet 90 Complete,2025-03-06,Казань,Samsung,Бытовая техника,13,32915.0,39185.0,16.0,125.0,4.7,521.0,7.0,НПО «Баранова»,False,False,3,3,1,9.0,44165.0,31.0,24485.0,38.0,38120.0,9.0,38739.666666666664,16.142857142857142,36850.92857142857,42279.0,158.0
Пылесос Samsung Jet 90 Complete,2025-03-06,Нижний Новгород,Samsung,Бытовая техника,12,41015.0,41015.0,0.0,432.0,4.8,334.0,2.0,РАО «Моисеева Богданов»,False,False,3,3,1,13.0,32915.0,5.0,39139.0,13.0,40630.0,11.333333333333334,39365.0,16.0,36905.92857142857,45689.0,186.0
Пылесос Samsung Jet 90 Complete,2025-03-06,Самара,Samsung,Бытовая техника,14,40179.0,40179.0,0.0,38.0,4.5,386.0,2.0,ООО «Савин Петухов»,False,False,3,3,1,12.0,41015.0,9.0,44165.0,7.0,35875.0,13.0,38036.333333333336,17.0,37520.78571428572,41065.0,206.0
Пылесос Samsung Jet 90 Complete,2025-03-07,Казань,Samsung,Бытовая техника,13,35790.0,35790.0,0.0,218.0,4.5,580.0,5.0,Сименс (Siemens),False,False,4,3,1,14.0,40179.0,13.0,32915.0,35.0,40747.5,13.0,38994.666666666664,13.857142857142858,36812.57142857143,33639.5,229.0
Пылесос Samsung Jet 90 Complete,2025-03-07,Москва,Samsung,Бытовая техника,19,39729.0,39729.0,0.0,495.0,4.7,550.0,7.0,"РАО «Федотов, Костин и Орехов»",False,False,4,3,1,13.0,35790.0,12.0,41015.0,31.0,24485.0,15.333333333333334,38566.0,12.142857142857142,38990.28571428572,38555.0,227.0
Пылесос Samsung Jet 90 Complete,2025-03-08,Екатеринбург,Samsung,Бытовая техника,21,25550.0,45640.0,44.0,266.0,4.7,388.0,5.0,Власова и партнеры,True,True,5,3,1,19.0,39729.0,14.0,40179.0,5.0,39139.0,17.666666666666668,33689.666666666664,14.428571428571429,37049.0,34899.0,230.0
Пылесос Samsung Jet 90 Complete,2025-03-08,Казань,Samsung,Бытовая техника,33,39909.0,39909.0,0.0,352.0,4.5,655.0,5.0,НПО «Жукова Кулакова»,True,True,5,3,1,21.0,25550.0,13.0,35790.0,9.0,44165.0,24.333333333333332,35062.666666666664,17.857142857142858,36441.0,36980.0,237.0
Пылесос Samsung Jet 90 Complete,2025-03-08,Москва,Samsung,Бытовая техника,46,42279.0,42279.0,0.0,529.0,4.6,553.0,2.0,Мухин Инкорпорэйтед,True,True,5,3,1,33.0,39909.0,19.0,39729.0,13.0,32915.0,33.333333333333336,35912.666666666664,22.571428571428573,37778.71428571428,43000.0,212.0
Пылесос Samsung Jet 90 Complete,2025-03-08,Санкт-Петербург,Samsung,Бытовая техника,40,45689.0,45689.0,0.0,436.0,4.8,453.0,2.0,"АО «Носкова, Богданов и Громова»",True,True,5,3,1,46.0,42279.0,21.0,25550.0,12.0,41015.0,39.666666666666664,42625.666666666664,26.571428571428573,38446.42857142857,35350.0,185.0
Пылесос Samsung Jet 90 Complete,2025-03-08,Уфа,Samsung,Бытовая техника,34,41065.0,41065.0,0.0,84.0,4.9,638.0,2.0,"ИП «Калашникова, Корнилова и Евдокимова»",True,True,5,3,1,40.0,45689.0,33.0,39909.0,14.0,40179.0,40.0,43011.0,29.428571428571427,38573.0,38940.0,157.0
Пылесос Samsung Jet 90 Complete,2025-03-09,Казань,Samsung,Бытовая техника,36,33639.5,40767.5,19.5,324.0,4.55,505.5,1.5,Быкова Инк,True,False,6,3,1,34.0,41065.0,46.0,42279.0,13.0,35790.0,36.666666666666664,40131.166666666664,32.714285714285715,38265.78571428572,36159.0,133.0
Пылесос Samsung Jet 90 Complete,2025-03-09,Нижний Новгород,Samsung,Бытовая техника,17,38555.0,38555.0,0.0,483.0,4.8,247.0,5.0,Гусев Групп,True,False,6,3,1,36.0,33639.5,40.0,45689.0,19.0,39729.0,29.0,37753.166666666664,32.42857142857143,38098.07142857143,34450.0,131.0
Пылесос Samsung Jet 90 Complete,2025-03-09,Новосибирск,Samsung,Бытовая техника,24,34899.0,34899.0,0.0,279.0,4.6,498.0,2.0,Гришин и партнеры,True,False,6,3,1,17.0,38555.0,34.0,41065.0,21.0,25550.0,25.666666666666668,35697.833333333336,32.857142857142854,39433.642857142855,36700.0,118.0
Пылесос Samsung Jet 90 Complete,2025-03-09,Санкт-Петербург,Samsung,Бытовая техника,40,36980.0,36980.0,0.0,270.0,4.8,444.0,2.0,Первая тяжеловесная компания,True,False,6,3,1,24.0,34899.0,36.0,33639.5,33.0,39909.0,27.0,36811.333333333336,33.857142857142854,39015.21428571428,41779.5,114.0
Пылесос Samsung Jet 90 Complete,2025-03-09,Челябинск,Samsung,Бытовая техника,21,43000.0,43000.0,0.0,281.0,4.5,563.0,1.0,Архангельский ЦБК,True,False,6,3,1,40.0,36980.0,17.0,38555.0,46.0,42279.0,28.333333333333332,38293.0,30.285714285714285,39118.21428571428,45880.0,126.0
Пылесос Samsung Jet 90 Complete,2025-03-10,Екатеринбург,Samsung,Бытовая техника,13,35350.0,35350.0,0.0,100.0,4.5,635.0,3.0,Шестакова Лтд,False,False,0,3,1,21.0,43000.0,24.0,34899.0,40.0,45689.0,24.666666666666668,38443.333333333336,26.428571428571427,37641.21428571428,43249.0,121.0
Пылесос Samsung Jet 90 Complete,2025-03-10,Нижний Новгород,Samsung,Бытовая техника,6,38940.0,38940.0,0.0,193.0,4.8,500.0,3.0,ОАО «Федосеев Гришин»,False,False,0,3,1,13.0,35350.0,40.0,36980.0,34.0,41065.0,13.333333333333334,39096.666666666664,22.428571428571427,37337.642857142855,43710.0,124.0
Пылесос Samsung Jet 90 Complete,2025-03-10,Новосибирск,Samsung,Бытовая техника,12,36159.0,36159.0,0.0,342.0,4.8,369.0,5.0,Елисеева Групп,False,False,0,3,1,6.0,38940.0,21.0,43000.0,36.0,33639.5,10.333333333333334,36816.333333333336,19.0,37697.57142857143,43712.5,128.0
